"ID","ACTIVITY_DATE","TOTAL_STEPS","TOTAL_DISTANCE","TRACKER_DISTANCE","LOGGED_ACTIVITIES_DISTANCE","VERY_ACTIVE_DISTANCE","MODERATELY_ACTIVE_DISTANCE","LIGHT_ACTIVE_DISTANCE","SEDENTARY_ACTIVE_DISTANCE","VERY_ACTIVE_MINUTES","FAIRLY_ACTIVE_MINUTES","LIGHTLY_ACTIVE_MINUTES","SEDENTARY_MINUTES","CALORIES","SEDENTARY_HOURS","ACTIVE_HOURS"
1844505072,"2016-05-02 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1348,24,0
1844505072,"2016-05-04 00:00:00",2080,1.370000,1.370000,0.000000,0.000000,0.000000,1.370000,0.000000,0,0,87,1353,1549,22,1
1844505072,"2016-05-06 00:00:00",44,0.030000,0.030000,0.000000,0.000000,0.000000,0.030000,0.000000,0,0,2,1438,1351,23,0
1844505072,"2016-05-07 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1347,24,0
1844505072,"2016-05-08 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1347,24,0
1844505072,"2016-05-09 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1347,24,0
1844505072,"2016-05-10 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1347,24,0
1844505072,"2016-05-11 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1347,24,0
1844505072,"2016-05-12 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,711,665,11,0
1927972279,"2016-04-12 00:00:00",678,0.470000,0.470000,0.000000,0.000000,0.000000,0.470000,0.000000,0,0,55,734,2220,12,0
1927972279,"2016-04-13 00:00:00",356,0.250000,0.250000,0.000000,0.000000,0.000000,0.250000,0.000000,0,0,32,986,2151,16,0
1927972279,"2016-04-14 00:00:00",2163,1.500000,1.500000,0.000000,0.000000,0.400000,1.100000,0.000000,0,9,88,1292,2383,21,1
1927972279,"2016-04-15 00:00:00",980,0.680000,0.680000,0.000000,0.000000,0.000000,0.680000,0.000000,0,0,51,941,2221,15,0
1927972279,"2016-04-16 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2064,24,0
1927972279,"2016-04-17 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2063,24,0
1927972279,"2016-04-18 00:00:00",244,0.170000,0.170000,0.000000,0.000000,0.000000,0.170000,0.000000,0,0,17,1423,2111,23,0
1927972279,"2016-04-19 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2063,24,0
1927972279,"2016-04-20 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2063,24,0
1927972279,"2016-04-21 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2064,24,0
1927972279,"2016-04-22 00:00:00",149,0.100000,0.100000,0.000000,0.000000,0.000000,0.100000,0.000000,0,0,10,1430,2093,23,0
1927972279,"2016-04-24 00:00:00",2090,1.450000,1.450000,0.000000,0.070000,0.240000,1.140000,0.000000,1,6,75,1358,2324,22,1
1927972279,"2016-04-25 00:00:00",152,0.110000,0.110000,0.000000,0.000000,0.000000,0.110000,0.000000,0,0,12,1303,2100,21,0
1927972279,"2016-04-27 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2063,24,0
1927972279,"2016-04-28 00:00:00",1675,1.160000,1.160000,0.000000,0.000000,0.000000,1.160000,0.000000,0,0,95,1167,2351,19,1
1927972279,"2016-04-29 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2063,24,0
1927972279,"2016-04-30 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2064,24,0
1927972279,"2016-05-01 00:00:00",2704,1.870000,1.870000,0.000000,1.010000,0.030000,0.830000,0.000000,14,1,70,1355,2411,22,1
1927972279,"2016-05-02 00:00:00",3790,2.620000,2.620000,0.000000,1.160000,0.300000,1.160000,0.000000,16,8,94,1322,2505,22,1
1927972279,"2016-05-03 00:00:00",1326,0.920000,0.920000,0.000000,0.730000,0.000000,0.180000,0.000000,10,0,17,1413,2195,23,0
1927972279,"2016-05-04 00:00:00",1786,1.240000,1.240000,0.000000,0.000000,0.000000,1.240000,0.000000,0,0,87,1353,2338,22,1
1927972279,"2016-05-05 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2063,24,0
1927972279,"2016-05-06 00:00:00",2091,1.450000,1.450000,0.000000,0.000000,0.000000,1.450000,0.000000,0,0,108,1332,2383,22,1
1927972279,"2016-05-07 00:00:00",1510,1.040000,1.040000,0.000000,0.000000,0.000000,1.040000,0.000000,0,0,48,1392,2229,23,0
1927972279,"2016-05-08 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2063,24,0
1927972279,"2016-05-09 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2063,24,0
1927972279,"2016-05-10 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2063,24,0
1927972279,"2016-05-11 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2063,24,0
1927972279,"2016-05-12 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,966,1383,16,0
2026352035,"2016-04-17 00:00:00",838,0.520000,0.520000,0.000000,0.000000,0.000000,0.520000,0.000000,0,0,60,1053,1214,17,1
2026352035,"2016-05-10 00:00:00",254,0.160000,0.160000,0.000000,0.000000,0.000000,0.160000,0.000000,0,0,17,1002,1141,16,0
2320127002,"2016-04-27 00:00:00",1715,1.160000,1.160000,0.000000,0.000000,0.000000,1.160000,0.000000,0,0,82,1358,1481,22,1
2320127002,"2016-04-28 00:00:00",1532,1.030000,1.030000,0.000000,0.000000,0.000000,1.030000,0.000000,0,0,76,1364,1473,22,1
2320127002,"2016-04-29 00:00:00",924,0.620000,0.620000,0.000000,0.000000,0.000000,0.620000,0.000000,0,0,45,1395,1410,23,0
2320127002,"2016-05-01 00:00:00",772,0.520000,0.520000,0.000000,0.000000,0.000000,0.520000,0.000000,0,0,40,1400,1403,23,0
2320127002,"2016-05-04 00:00:00",1201,0.810000,0.810000,0.000000,0.000000,0.000000,0.810000,0.000000,0,0,52,1388,1426,23,0
2347167796,"2016-04-29 00:00:00",42,0.030000,0.030000,0.000000,0.000000,0.000000,0.030000,0.000000,0,0,4,2,403,0,0
3977333714,"2016-05-11 00:00:00",746,0.500000,0.500000,0.000000,0.370000,0.000000,0.130000,0.000000,4,0,9,13,52,0,0
4020332650,"2016-04-13 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1981,24,0
4020332650,"2016-04-14 00:00:00",108,0.080000,0.080000,0.000000,0.000000,0.000000,0.030000,0.000000,0,0,3,1437,2011,23,0
4020332650,"2016-04-17 00:00:00",16,0.010000,0.010000,0.000000,0.000000,0.000000,0.010000,0.000000,0,0,2,1438,1990,23,0
4020332650,"2016-04-18 00:00:00",62,0.040000,0.040000,0.000000,0.000000,0.000000,0.040000,0.000000,0,0,2,1438,1995,23,0
4020332650,"2016-04-19 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1980,24,0
4020332650,"2016-04-20 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1980,24,0
4020332650,"2016-04-21 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1980,24,0
4020332650,"2016-04-22 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1980,24,0
4020332650,"2016-04-23 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1980,24,0
4020332650,"2016-04-24 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1980,24,0
4020332650,"2016-04-25 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1980,24,0
4020332650,"2016-04-26 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1980,24,0
4020332650,"2016-04-27 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1980,24,0
4020332650,"2016-04-28 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1980,24,0
4020332650,"2016-04-29 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1980,24,0
4020332650,"2016-04-30 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1980,24,0
4020332650,"2016-05-01 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1980,24,0
4020332650,"2016-05-02 00:00:00",475,0.340000,0.340000,0.000000,0.000000,0.040000,0.290000,0.000000,0,11,31,1350,2207,22,0
4020332650,"2016-05-12 00:00:00",590,0.420000,0.420000,0.000000,0.000000,0.000000,0.410000,0.000000,0,0,21,721,1120,12,0
4057192912,"2016-04-14 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1776,24,0
4057192912,"2016-04-15 00:00:00",3984,2.950000,2.950000,0.000000,0.210000,0.260000,2.440000,0.000000,3,6,88,873,1527,14,1
4319703577,"2016-04-12 00:00:00",7753,5.200000,5.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2115,24,0
4319703577,"2016-04-13 00:00:00",8204,5.500000,5.500000,0.000000,0.530000,0.590000,1.310000,0.000000,8,15,96,1234,2135,20,1
4319703577,"2016-04-17 00:00:00",29,0.020000,0.020000,0.000000,0.000000,0.000000,0.020000,0.000000,0,0,3,1363,1464,22,0
4319703577,"2016-04-18 00:00:00",2276,1.550000,1.550000,0.000000,0.070000,0.330000,1.120000,0.000000,1,9,58,824,1632,13,1
4319703577,"2016-04-21 00:00:00",3702,2.480000,2.480000,0.000000,0.000000,0.000000,0.350000,0.000000,0,0,34,1265,1792,21,0
4319703577,"2016-05-01 00:00:00",1251,0.840000,0.840000,0.000000,0.000000,0.000000,0.840000,0.000000,0,0,67,836,1593,13,1
4319703577,"2016-05-12 00:00:00",17,0.010000,0.010000,0.000000,0.000000,0.000000,0.010000,0.000000,0,0,2,0,257,0,0
4388161847,"2016-04-12 00:00:00",10122,7.780000,7.780000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2955,24,0
4388161847,"2016-05-12 00:00:00",3369,2.590000,2.590000,0.000000,0.000000,0.000000,2.590000,0.000000,0,0,108,825,1623,13,1
4445114986,"2016-04-17 00:00:00",2268,1.520000,1.520000,0.000000,0.000000,0.000000,1.520000,0.000000,0,0,114,1219,1933,20,1
4445114986,"2016-05-12 00:00:00",768,0.520000,0.520000,0.000000,0.000000,0.000000,0.520000,0.000000,0,0,58,380,1212,6,0
4702921684,"2016-04-22 00:00:00",1664,1.350000,1.350000,0.000000,0.000000,0.000000,1.350000,0.000000,0,0,72,1341,2241,22,1
4702921684,"2016-05-01 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2017,24,0
4702921684,"2016-05-12 00:00:00",2752,2.230000,2.230000,0.000000,0.000000,0.000000,2.230000,0.000000,0,0,68,241,1240,4,1
5553957443,"2016-04-17 00:00:00",655,0.430000,0.430000,0.000000,0.000000,0.000000,0.430000,0.000000,0,0,46,943,1397,15,0
5553957443,"2016-04-24 00:00:00",1807,1.180000,1.180000,0.000000,0.000000,0.000000,1.180000,0.000000,0,0,104,582,1507,9,1
5553957443,"2016-04-30 00:00:00",1202,0.780000,0.780000,0.000000,0.000000,0.000000,0.780000,0.000000,0,0,84,506,1463,8,1
5553957443,"2016-05-07 00:00:00",1868,1.220000,1.220000,0.000000,0.000000,0.000000,1.220000,0.000000,0,0,96,902,1494,15,1
5553957443,"2016-05-12 00:00:00",3121,2.040000,2.040000,0.000000,0.580000,0.400000,1.060000,0.000000,8,6,48,222,741,3,1
5577150313,"2016-05-07 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1819,24,0
5577150313,"2016-05-08 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1819,24,0
5577150313,"2016-05-09 00:00:00",3421,2.560000,2.560000,0.000000,1.430000,0.140000,0.990000,0.000000,34,11,70,1099,2489,18,1
6117666160,"2016-04-12 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1496,24,0
6117666160,"2016-04-13 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1496,24,0
6117666160,"2016-04-14 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1496,24,0
6117666160,"2016-04-25 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1497,24,0
6117666160,"2016-05-03 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1496,24,0
6290855005,"2016-04-21 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2060,24,0
6290855005,"2016-04-23 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33,0,0,1407,2664,23,0
6290855005,"2016-04-26 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2060,24,0
6290855005,"2016-04-29 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2060,24,0
6290855005,"2016-05-10 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,0,24,0
6775888955,"2016-04-12 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1841,24,0
6775888955,"2016-04-15 00:00:00",1282,0.920000,0.920000,0.000000,0.000000,0.000000,0.920000,0.000000,0,0,58,976,2127,16,0
6775888955,"2016-04-16 00:00:00",4732,3.390000,3.390000,0.000000,2.520000,0.810000,0.060000,0.000000,36,18,9,1377,2225,22,1
6775888955,"2016-04-17 00:00:00",2497,1.790000,1.790000,0.000000,0.350000,1.130000,0.310000,0.000000,5,24,19,1392,2067,23,0
6775888955,"2016-04-19 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1841,24,0
6775888955,"2016-04-21 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1841,24,0
6775888955,"2016-04-22 00:00:00",637,0.460000,0.460000,0.000000,0.000000,0.000000,0.460000,0.000000,0,0,20,1420,1922,23,0
6775888955,"2016-04-23 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1841,24,0
6775888955,"2016-04-24 00:00:00",2153,1.540000,1.540000,0.000000,0.770000,0.620000,0.150000,0.000000,11,18,11,1400,2053,23,0
6775888955,"2016-04-26 00:00:00",7091,5.270000,5.270000,1.959596,3.480000,0.870000,0.730000,0.000000,42,30,47,1321,2584,22,1
6775888955,"2016-04-27 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1841,24,0
6775888955,"2016-04-28 00:00:00",703,0.500000,0.500000,0.000000,0.060000,0.200000,0.240000,0.000000,2,13,15,1410,1993,23,0
6775888955,"2016-04-29 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1841,24,0
6775888955,"2016-04-30 00:00:00",2503,1.790000,1.790000,0.000000,0.160000,0.160000,1.480000,0.000000,3,9,84,1344,2280,22,1
6775888955,"2016-05-01 00:00:00",2487,1.780000,1.780000,0.000000,0.480000,0.620000,0.680000,0.000000,9,34,50,1347,2319,22,1
6775888955,"2016-05-02 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1841,24,0
6775888955,"2016-05-03 00:00:00",9,0.010000,0.010000,0.000000,0.000000,0.000000,0.010000,0.000000,0,0,1,1439,1843,23,0
6775888955,"2016-05-04 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1841,24,0
6775888955,"2016-05-05 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1841,24,0
6775888955,"2016-05-07 00:00:00",1967,1.410000,1.410000,0.000000,0.130000,0.240000,1.050000,0.000000,2,5,49,551,1032,9,0
6962181067,"2016-04-14 00:00:00",1551,1.030000,1.030000,0.000000,0.000000,0.000000,1.030000,0.000000,0,0,86,862,1466,14,1
6962181067,"2016-05-12 00:00:00",3587,2.370000,2.370000,0.000000,0.000000,0.250000,2.110000,0.000000,0,8,105,127,928,2,1
7007744171,"2016-05-04 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1557,24,0
7007744171,"2016-05-07 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,111,120,1,0
7086361926,"2016-04-16 00:00:00",31,0.010000,0.010000,0.000000,0.000000,0.000000,0.010000,0.000000,0,0,3,1437,1635,23,0
7086361926,"2016-04-17 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1629,24,0
7086361926,"2016-04-23 00:00:00",2817,1.810000,1.810000,0.000000,0.000000,0.000000,1.800000,0.000000,0,0,90,1350,1965,22,1
7086361926,"2016-05-12 00:00:00",3789,2.560000,2.560000,0.000000,0.380000,0.270000,1.890000,0.000000,5,4,58,343,1199,5,1
8053475328,"2016-05-01 00:00:00",1170,0.850000,0.850000,0.000000,0.000000,0.000000,0.850000,0.000000,0,0,51,1389,1886,23,0
8053475328,"2016-05-02 00:00:00",1969,1.430000,1.430000,0.000000,0.000000,0.000000,1.430000,0.000000,0,0,95,1345,1988,22,1
8053475328,"2016-05-12 00:00:00",4998,3.910000,3.910000,0.000000,2.950000,0.200000,0.760000,0.000000,28,4,39,839,1505,13,1
8253242879,"2016-04-14 00:00:00",5234,3.460000,3.460000,0.000000,1.930000,0.990000,0.540000,0.000000,29,16,33,1362,1705,22,1
8253242879,"2016-04-15 00:00:00",2672,1.770000,1.770000,0.000000,0.000000,0.000000,1.760000,0.000000,0,0,105,1335,1632,22,1
8253242879,"2016-04-28 00:00:00",2718,1.800000,1.800000,0.000000,0.670000,0.780000,0.340000,0.000000,11,16,20,1393,1580,23,0
8253242879,"2016-04-30 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,0,24,0
8378563200,"2016-04-17 00:00:00",2132,1.690000,1.690000,0.000000,0.000000,0.000000,1.690000,0.000000,0,0,93,599,2572,9,1
8378563200,"2016-05-12 00:00:00",4561,3.620000,3.620000,0.000000,0.650000,0.270000,2.690000,0.000000,8,6,102,433,1976,7,1
8583815059,"2016-04-15 00:00:00",3430,2.680000,2.680000,0.000000,0.000000,0.000000,0.900000,0.000000,0,0,65,1375,2505,22,1
8583815059,"2016-04-16 00:00:00",5319,4.150000,4.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2693,24,0
8583815059,"2016-04-17 00:00:00",3008,2.350000,2.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2439,24,0
8583815059,"2016-05-02 00:00:00",8469,6.610000,6.610000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2894,24,0
8583815059,"2016-05-03 00:00:00",12015,9.370000,9.370000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,3212,24,0
8583815059,"2016-05-04 00:00:00",3588,2.800000,2.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,2516,24,0
8583815059,"2016-05-05 00:00:00",12427,9.690000,9.690000,0.000000,0.000000,0.000000,1.180000,0.000000,0,0,70,1370,3266,22,1
8583815059,"2016-05-12 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,0,24,0
8792009665,"2016-04-12 00:00:00",2564,1.640000,1.640000,0.000000,0.000000,0.000000,1.640000,0.000000,0,0,116,831,2044,13,1
8792009665,"2016-04-13 00:00:00",1320,0.840000,0.840000,0.000000,0.000000,0.000000,0.840000,0.000000,0,0,82,806,1934,13,1
8792009665,"2016-04-14 00:00:00",1219,0.780000,0.780000,0.000000,0.000000,0.000000,0.780000,0.000000,0,0,84,853,1963,14,1
8792009665,"2016-04-16 00:00:00",244,0.160000,0.160000,0.000000,0.000000,0.000000,0.160000,0.000000,0,0,12,1428,1721,23,0
8792009665,"2016-04-17 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1688,24,0
8792009665,"2016-04-18 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1688,24,0
8792009665,"2016-04-19 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1688,24,0
8792009665,"2016-04-21 00:00:00",144,0.090000,0.090000,0.000000,0.000000,0.000000,0.090000,0.000000,0,0,9,1431,1720,23,0
8792009665,"2016-04-24 00:00:00",400,0.260000,0.260000,0.000000,0.040000,0.050000,0.160000,0.000000,3,8,19,1410,1799,23,0
8792009665,"2016-04-25 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1688,24,0
8792009665,"2016-04-26 00:00:00",1321,0.850000,0.850000,0.000000,0.000000,0.000000,0.850000,0.000000,0,0,80,1360,1928,22,1
8792009665,"2016-04-27 00:00:00",1758,1.130000,1.130000,0.000000,0.000000,0.000000,1.130000,0.000000,0,0,112,900,2067,15,1
8792009665,"2016-05-01 00:00:00",1619,1.040000,1.040000,0.000000,0.000000,0.000000,1.040000,0.000000,0,0,79,834,1962,13,1
8792009665,"2016-05-02 00:00:00",1831,1.170000,1.170000,0.000000,0.000000,0.000000,1.170000,0.000000,0,0,101,916,2015,15,1
8792009665,"2016-05-05 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1688,24,0
8792009665,"2016-05-06 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1688,24,0
8792009665,"2016-05-07 00:00:00",0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,1440,1688,24,0
