"ID","ACTIVITY_DATE","TOTAL_STEPS","TOTAL_DISTANCE","TRACKER_DISTANCE","LOGGED_ACTIVITIES_DISTANCE","VERY_ACTIVE_DISTANCE","MODERATELY_ACTIVE_DISTANCE","LIGHT_ACTIVE_DISTANCE","SEDENTARY_ACTIVE_DISTANCE","VERY_ACTIVE_MINUTES","FAIRLY_ACTIVE_MINUTES","LIGHTLY_ACTIVE_MINUTES","SEDENTARY_MINUTES","CALORIES","SEDENTARY_HOURS","ACTIVE_HOURS"
4020332650,"2016-04-22 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,24,0
4020332650,"2016-04-23 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,24,0
4020332650,"2016-04-24 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,24,0
4020332650,"2016-04-25 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,24,0
4020332650,"2016-04-26 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,24,0
4020332650,"2016-04-27 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,24,0
4020332650,"2016-04-28 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,24,0
4020332650,"2016-04-29 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,24,0
4020332650,"2016-04-30 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,24,0
4020332650,"2016-05-01 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,24,0
4020332650,"2016-05-02 00:00:00",475,0.34,0.34,0.0,0.0,0.04,0.29,0.0,0,11,31,1350,2207,22,0
4057192912,"2016-04-14 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,24,0
4319703577,"2016-04-12 00:00:00",7753,5.2,5.2,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2115,24,0
4319703577,"2016-04-13 00:00:00",8204,5.5,5.5,0.0,0.53,0.59,1.31,0.0,8,15,96,1234,2135,20,1
4319703577,"2016-04-17 00:00:00",29,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0,0,3,1363,1464,22,0
4319703577,"2016-04-21 00:00:00",3702,2.48,2.48,0.0,0.0,0.0,0.35,0.0,0,0,34,1265,1792,21,0
4388161847,"2016-04-12 00:00:00",10122,7.78,7.78,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2955,24,0
4445114986,"2016-04-17 00:00:00",2268,1.52,1.52,0.0,0.0,0.0,1.52,0.0,0,0,114,1219,1933,20,1
4702921684,"2016-04-22 00:00:00",1664,1.35,1.35,0.0,0.0,0.0,1.35,0.0,0,0,72,1341,2241,22,1
4702921684,"2016-05-01 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2017,24,0
5577150313,"2016-05-07 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1819,24,0
5577150313,"2016-05-08 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1819,24,0
5577150313,"2016-05-09 00:00:00",3421,2.56,2.56,0.0,1.43,0.14,0.99,0.0,34,11,70,1099,2489,18,1
6117666160,"2016-04-12 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1496,24,0
6117666160,"2016-04-13 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1496,24,0
6117666160,"2016-04-14 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1496,24,0
6117666160,"2016-04-25 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1497,24,0
6117666160,"2016-05-03 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1496,24,0
6290855005,"2016-04-21 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2060,24,0
6290855005,"2016-04-23 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0,1407,2664,23,0
6290855005,"2016-04-26 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2060,24,0
6290855005,"2016-04-29 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2060,24,0
6290855005,"2016-05-10 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,24,0
6775888955,"2016-04-12 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841,24,0
6775888955,"2016-04-15 00:00:00",1282,0.92,0.92,0.0,0.0,0.0,0.92,0.0,0,0,58,976,2127,16,0
6775888955,"2016-04-16 00:00:00",4732,3.39,3.39,0.0,2.52,0.81,0.06,0.0,36,18,9,1377,2225,22,1
6775888955,"2016-04-17 00:00:00",2497,1.79,1.79,0.0,0.35,1.13,0.31,0.0,5,24,19,1392,2067,23,0
6775888955,"2016-04-19 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841,24,0
6775888955,"2016-04-21 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841,24,0
6775888955,"2016-04-22 00:00:00",637,0.46,0.46,0.0,0.0,0.0,0.46,0.0,0,0,20,1420,1922,23,0
6775888955,"2016-04-23 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841,24,0
6775888955,"2016-04-24 00:00:00",2153,1.54,1.54,0.0,0.77,0.62,0.15,0.0,11,18,11,1400,2053,23,0
6775888955,"2016-04-26 00:00:00",7091,5.27,5.27,1.959596,3.48,0.87,0.73,0.0,42,30,47,1321,2584,22,1
6775888955,"2016-04-27 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841,24,0
6775888955,"2016-04-28 00:00:00",703,0.5,0.5,0.0,0.06,0.2,0.24,0.0,2,13,15,1410,1993,23,0
6775888955,"2016-04-29 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841,24,0
6775888955,"2016-04-30 00:00:00",2503,1.79,1.79,0.0,0.16,0.16,1.48,0.0,3,9,84,1344,2280,22,1
6775888955,"2016-05-01 00:00:00",2487,1.78,1.78,0.0,0.48,0.62,0.68,0.0,9,34,50,1347,2319,22,1
6775888955,"2016-05-02 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841,24,0
6775888955,"2016-05-03 00:00:00",9,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0,0,1,1439,1843,23,0
6775888955,"2016-05-04 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841,24,0
6775888955,"2016-05-05 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841,24,0
7007744171,"2016-05-04 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1557,24,0
7086361926,"2016-04-16 00:00:00",31,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0,0,3,1437,1635,23,0
7086361926,"2016-04-17 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1629,24,0
7086361926,"2016-04-23 00:00:00",2817,1.81,1.81,0.0,0.0,0.0,1.8,0.0,0,0,90,1350,1965,22,1
8053475328,"2016-05-01 00:00:00",1170,0.85,0.85,0.0,0.0,0.0,0.85,0.0,0,0,51,1389,1886,23,0
8053475328,"2016-05-02 00:00:00",1969,1.43,1.43,0.0,0.0,0.0,1.43,0.0,0,0,95,1345,1988,22,1
8253242879,"2016-04-14 00:00:00",5234,3.46,3.46,0.0,1.93,0.99,0.54,0.0,29,16,33,1362,1705,22,1
8253242879,"2016-04-15 00:00:00",2672,1.77,1.77,0.0,0.0,0.0,1.76,0.0,0,0,105,1335,1632,22,1
8253242879,"2016-04-28 00:00:00",2718,1.8,1.8,0.0,0.67,0.78,0.34,0.0,11,16,20,1393,1580,23,0
8253242879,"2016-04-30 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,24,0
8583815059,"2016-04-15 00:00:00",3430,2.68,2.68,0.0,0.0,0.0,0.9,0.0,0,0,65,1375,2505,22,1
8583815059,"2016-04-16 00:00:00",5319,4.15,4.15,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2693,24,0
8583815059,"2016-04-17 00:00:00",3008,2.35,2.35,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2439,24,0
8583815059,"2016-05-02 00:00:00",8469,6.61,6.61,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2894,24,0
8583815059,"2016-05-03 00:00:00",12015,9.37,9.37,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,3212,24,0
8583815059,"2016-05-04 00:00:00",3588,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2516,24,0
8583815059,"2016-05-05 00:00:00",12427,9.69,9.69,0.0,0.0,0.0,1.18,0.0,0,0,70,1370,3266,22,1
8583815059,"2016-05-12 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,24,0
8792009665,"2016-04-16 00:00:00",244,0.16,0.16,0.0,0.0,0.0,0.16,0.0,0,0,12,1428,1721,23,0
8792009665,"2016-04-17 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688,24,0
8792009665,"2016-04-18 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688,24,0
8792009665,"2016-04-19 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688,24,0
8792009665,"2016-04-21 00:00:00",144,0.09,0.09,0.0,0.0,0.0,0.09,0.0,0,0,9,1431,1720,23,0
8792009665,"2016-04-24 00:00:00",400,0.26,0.26,0.0,0.04,0.05,0.16,0.0,3,8,19,1410,1799,23,0
8792009665,"2016-04-25 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688,24,0
8792009665,"2016-04-26 00:00:00",1321,0.85,0.85,0.0,0.0,0.0,0.85,0.0,0,0,80,1360,1928,22,1
8792009665,"2016-05-05 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688,24,0
8792009665,"2016-05-06 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688,24,0
8792009665,"2016-05-07 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688,24,0
8792009665,"2016-05-08 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688,24,0
8792009665,"2016-05-09 00:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688,24,0
8877689391,"2016-05-02 00:00:00",4790,3.64,3.64,0.0,0.0,0.0,3.56,0.0,0,0,105,1335,2189,22,1
